latitude,longitude,brightness,daynight,bright_t31,acq_time,frp,confidence
-20.238,-57.474,353,D,312.1,1730,51.7,95
-19.684,-53.769,406.2,D,324.5,1730,331.3,100
-19.686,-53.78,384.7,D,328.4,1730,179,100
-19.688,-53.791,364,D,324.5,1730,89.8,97
-20.225,-57.446,332.3,D,311.6,1730,13,68
-19.675,-53.77,345.9,D,318.3,1730,31.4,40
-19.676,-53.782,349.4,D,322,1730,38.9,52
-21.04,-64.494,325.8,D,305,1730,61.9,68
-18.895,-49.292,373.8,D,313.1,1730,407.8,100
-19.657,-53.785,340.4,D,319.6,1730,21.9,38
-19.888,-55.976,341.3,D,309.6,1730,30.7,86
-18.894,-50.084,338.8,D,310.5,1730,74.6,77
-18.898,-50.104,355.1,D,306.9,1730,171.7,97
-20.06,-57.327,350.6,D,311,1730,49.5,94
-20.052,-57.325,341.8,D,311.4,1730,31.8,87
-20.053,-57.334,343.9,D,311,1730,34.9,83
-20.043,-57.326,335.7,D,309.5,1730,20.9,77
-20.044,-57.336,336,D,309.2,1730,20.2,63
-20.046,-57.346,354.5,D,312.3,1730,55.4,96
-20.047,-57.355,333.9,D,310.8,1730,15,27
-18.895,-50.089,350.5,D,310.3,1730,140.3,93
-20.034,-57.327,406.7,D,314.5,1730,286.3,100
-20.035,-57.337,376.6,D,314.2,1730,124.2,100
-20.022,-57.309,355.2,D,311.8,1730,56.5,97
-20.024,-57.319,378.7,D,314.4,1730,133.3,100
-20.025,-57.329,410.8,D,318,1730,314.8,100
-20.026,-57.339,379.8,D,317.2,1730,136.4,100
-20.013,-57.311,370.8,D,313.5,1730,101.8,100
-20.014,-57.321,362,D,314.1,1730,74.2,100
-20.142,-58.265,357.4,D,311.3,1730,71.7,98
-20.143,-58.275,327.1,D,309.3,1730,10.7,40
-20.003,-57.302,335.4,D,311.8,1730,16.4,79
-20.004,-57.312,374.9,D,316,1730,115.7,100
-20.005,-57.322,335.4,D,313.6,1730,14.3,77
-20.133,-58.266,358.8,D,314,1730,75.7,99
-19.994,-57.304,336.9,D,311.7,1730,19.6,79
-19.995,-57.314,348.7,D,315.1,1730,40.3,93
-19.986,-57.315,344.9,D,314,1730,33.6,90
-20.703,-63.35,344.7,D,308.2,1730,127.1,90
-20.705,-63.37,344.7,D,307.2,1730,129.5,90
-20.708,-63.393,326.3,D,305.4,1730,36.9,24
-20.688,-63.33,355.1,D,310.7,1730,197.2,97
-20.69,-63.352,364.7,D,311.5,1730,286.7,100
-20.692,-63.372,340.7,D,307.9,1730,98.2,79
-19.969,-57.328,336.8,D,313.7,1730,17.8,78
-20.679,-63.373,350.2,D,308.4,1730,159.9,94
-20.707,-63.356,332.8,D,306.2,1730,58,78
-20.71,-63.376,333.9,D,305.4,1730,66.2,78
-19.951,-57.327,341.6,D,313,1730,26.6,87
-20.692,-63.336,372.4,D,312.5,1730,372.3,100
-20.694,-63.357,357.3,D,310.9,1730,217.1,98
-20.696,-63.377,341.6,D,307.4,1730,104.4,88
-19.971,-57.544,344.5,D,313.3,1730,32.5,84
-20.678,-63.338,328.1,D,308.7,1730,37.1,68
-20.681,-63.359,333.1,D,308.6,1730,61,79
-20.683,-63.38,346.6,D,308.1,1730,139.4,92
-19.961,-57.535,346.4,D,312.8,1730,34.9,91
-19.962,-57.545,337.5,D,314.1,1730,19.7,75
-20.052,-58.285,330.5,D,312.1,1730,14.7,71
-20.054,-58.295,328.9,D,309.2,1730,12.8,58
-20.732,-64.13,335.5,D,307.5,1730,105.1,82
-20.735,-64.157,325.5,D,309.9,1730,48.9,65
-19.78,-56.76,325.5,D,306.3,1730,9.9,47
-19.77,-56.752,343.1,D,309.9,1730,33.5,88
-19.771,-56.762,351.9,D,310.7,1730,52.1,95
-19.597,-55.807,361.9,D,314.2,1730,70.4,100
-19.574,-55.772,363.1,D,316.2,1730,70.8,100
-19.575,-55.781,357.2,D,321.6,1730,53.7,98
-19.565,-55.773,346.4,D,318.3,1730,30.6,88
-19.566,-55.783,345.3,D,320,1730,27.3,89
-20.585,-64.279,327.2,D,306.3,1730,63.1,70
-20.59,-64.331,321.2,D,304.2,1730,49.3,39
-20.596,-64.285,323.2,D,305.4,1730,47,53
-18.488,-49.813,373.2,D,314.2,1730,349.4,94
-18.492,-49.835,352.2,D,315.1,1730,154.8,89
-19.666,-57.068,335.6,D,309.6,1730,19.2,64
-19.657,-57.069,351.8,D,311.5,1730,47.7,95
-19.65,-57.076,336.3,D,310,1730,19.5,41
-19.853,-58.634,334.7,D,311,1730,23.1,77
-18.424,-49.959,382.7,D,310.8,1730,460.7,87
-18.428,-49.98,350.9,D,315.7,1730,140.2,94
-19.6,-57.251,335.7,D,315.9,1730,10.5,79
-18.411,-49.962,353.6,D,312.3,1730,159.3,83
-19.591,-57.253,342.1,D,316.9,1730,20.7,87
-19.593,-57.262,354.1,D,317,1730,46.4,96
-19.598,-57.301,350.1,D,316,1730,40.3,93
-19.599,-57.311,345.9,D,315.6,1730,32.8,90
-19.601,-57.32,332.4,D,312.4,1730,11.7,41
-19.602,-57.33,335.2,D,310.6,1730,17.8,70
-19.603,-57.34,405.5,D,316.2,1730,277.4,100
-19.605,-57.349,354.7,D,308.9,1730,59.9,96
-19.573,-57.183,359.7,D,317.4,1730,66.4,99
-19.59,-57.309,331.5,D,314.5,1730,10.8,65
-19.593,-57.328,333.4,D,312,1730,14.9,73
-19.594,-57.338,350,D,312.8,1730,45.7,93
-19.595,-57.347,353.2,D,312.9,1730,54,95
-19.597,-57.357,337.9,D,309.4,1730,24.7,82
-19.598,-57.367,325.7,D,302.5,1730,9.2,21
-18.425,-49.966,380.8,D,314.4,1730,433.5,100
-19.588,-57.358,337.7,D,311.4,1730,23.8,80
-18.408,-49.948,343.4,D,293.5,1730,96.6,66
-19.58,-57.37,333.5,D,310,1730,17.5,57
-19.533,-57.101,368.9,D,320.3,1730,91.6,100
-19.535,-57.111,362.1,D,321.2,1730,68.4,100
-19.571,-57.371,342,D,312.1,1730,30.3,86
-19.572,-57.381,376.1,D,313.4,1730,126.5,100
-19.56,-57.363,335.5,D,312.7,1730,17.6,78
-19.562,-57.372,354.3,D,314.4,1730,56.4,96
-19.563,-57.382,350.2,D,312.2,1730,49,93
-19.551,-57.364,359.8,D,315.3,1730,70.7,99
-19.553,-57.374,366,D,313.9,1730,90.2,100
-19.554,-57.383,330.3,D,308.7,1730,15.1,69
-19.537,-57.327,334.2,D,314.4,1730,14.1,76
-19.538,-57.336,351.3,D,314.6,1730,46.7,94
-19.54,-57.346,360.2,D,316.2,1730,69.3,100
-19.541,-57.356,362,D,315.1,1730,76.7,100
-19.542,-57.366,343.8,D,311.1,1730,34.8,88
-18.454,-50.566,340.3,D,313.6,1730,65.5,66
-18.457,-50.584,353.5,D,314.6,1730,136.5,95
-20.329,-64.145,326.1,D,310.5,1730,53,70
-17.78,-47.109,327.8,D,305.6,1730,84.1,70
-17.788,-47.146,322.5,D,304.2,1730,44.3,44
-19.495,-57.156,354,D,314.8,1730,50.5,96
-19.496,-57.166,348,D,316.3,1730,36.8,91
-19.519,-57.33,345.7,D,315.1,1730,34.8,89
-19.52,-57.339,372.2,D,315.4,1730,108.7,100
-19.521,-57.349,334.2,D,310.5,1730,18.1,57
-19.457,-56.947,331.8,D,313.6,1730,13.9,56
-19.506,-57.302,341.9,D,315.8,1730,25.7,74
-19.507,-57.312,340.1,D,317.2,1730,24,69
-19.508,-57.321,352.6,D,316.2,1730,51.3,95
-19.51,-57.331,335.4,D,313.1,1730,19.3,66
-19.511,-57.341,355.2,D,312.7,1730,60.3,97
-19.512,-57.35,327.3,D,309.2,1730,11.2,59
-18.452,-50.571,347.3,D,313,1730,100.9,91
-19.499,-57.309,337.8,D,313.3,1730,20.8,58
-19.508,-57.377,331.1,D,307.9,1730,14,36
-19.509,-57.386,334.5,D,309,1730,19.6,48
-19.404,-56.699,332.5,D,313.7,1730,15.5,55
-19.405,-56.709,335,D,315.4,1730,19,63
-19.471,-57.176,338.7,D,317.1,1730,18.3,73
-19.472,-57.185,344.8,D,317.9,1730,28.6,89
-19.499,-57.378,354,D,311.3,1730,55.8,90
-17.79,-47.112,328,D,305.2,1730,85.1,71
-19.396,-56.71,336.5,D,314.5,1730,17.9,73
-19.397,-56.719,338.7,D,315.3,1730,21.3,54
-19.489,-57.37,358.7,D,311.9,1730,67.1,99
-19.49,-57.379,362.4,D,316.9,1730,77.9,94
-19.474,-57.332,390.3,D,314.4,1730,188.7,100
-19.476,-57.342,441.5,D,327.2,1730,607.6,100
-19.48,-57.371,369.2,D,316.3,1730,98.7,100
-19.481,-57.381,352.3,D,315.3,1730,50.7,95
-19.482,-57.39,348.5,D,313.4,1730,41.4,92
-19.484,-57.4,327.9,D,311.8,1730,11,30
-19.464,-57.324,364.1,D,314.9,1730,80.7,100
-19.465,-57.334,408.3,D,322.3,1730,295.6,100
-19.466,-57.344,459.7,D,335.1,1730,850.8,100
-19.47,-57.373,347,D,312,1730,40.8,91
-19.472,-57.382,330.6,D,313.2,1730,13.7,39
-19.455,-57.326,354.9,D,315.8,1730,54.3,96
-19.456,-57.335,362.5,D,316.1,1730,75.7,100
-19.457,-57.345,371.1,D,313.4,1730,104.1,100
-19.444,-57.317,352.2,D,316,1730,47.7,95
-19.446,-57.327,353.8,D,316.6,1730,53.1,96
-19.447,-57.337,345.4,D,313.9,1730,37.1,89
-19.415,-57.175,346.2,D,316.8,1730,34,90
-19.417,-57.184,338,D,317.6,1730,18.7,76
-19.435,-57.319,349.6,D,313.3,1730,41.6,93
-19.437,-57.328,354.7,D,314.4,1730,55.7,96
-19.438,-57.338,330.9,D,311.6,1730,13.8,54
-19.954,-61.448,328.4,D,308.7,1730,26.4,71
-19.406,-57.176,372.8,D,315.5,1730,107.6,100
-19.408,-57.186,362.1,D,318.1,1730,72.9,100
-19.397,-57.177,334.5,D,313.4,1730,16.8,76
-19.399,-57.187,345.1,D,314.2,1730,33.9,89
-19.4,-57.197,339.7,D,312.6,1730,21.8,75
-19.383,-57.206,347,D,312,1730,36.1,91
-19.384,-57.215,353.8,D,317.5,1730,49.4,96
-19.388,-57.244,347.4,D,321,1730,31.9,91
-19.389,-57.254,364.9,D,319.4,1730,77,100
-19.391,-57.263,334,D,315.5,1730,10.6,33
-19.374,-57.207,349.6,D,313.1,1730,41.7,93
-19.375,-57.217,359.7,D,317.5,1730,64.3,99
-19.379,-57.246,336.3,D,317.7,1730,13.5,41
-19.38,-57.255,342.4,D,318.2,1730,24.2,84
-19.365,-57.209,332.3,D,313.1,1730,12.8,65
-19.366,-57.218,353.8,D,314.5,1730,50.8,96
-18.969,-54.757,354.6,D,319.1,1730,56.8,96
-18.97,-54.767,360.4,D,320.1,1730,73.9,100
-18.346,-51.131,361,D,320,1730,161.3,100
-18.349,-51.147,344.9,D,316.7,1730,70.8,89
-18.352,-51.135,353.3,D,318.8,1730,115.8,95
-18.34,-51.137,350,D,317.7,1730,97.9,93
-20.006,-63.754,328,D,309.9,1730,48.4,60
-20.008,-63.778,326.1,D,311.5,1730,42.1,44
-17.912,-49.081,334.6,D,309.4,1730,86.5,50
-20.012,-63.761,332,D,310.7,1730,68.2,77
-19.998,-64.027,352.9,D,309.8,1730,231.8,96
-20.012,-64.168,328.6,D,305.6,1730,78.2,75
-19.133,-57.198,343.8,D,320.8,1730,25.1,88
-19.135,-57.208,339.4,D,321,1730,16.8,83
-19.129,-57.361,339.6,D,315.6,1730,25.3,83
-19.131,-57.371,368.6,D,314.5,1730,96.4,100
-19.12,-57.363,355.4,D,314.7,1730,56.1,97
-19.122,-57.372,349.1,D,312.8,1730,42.3,92
-19.11,-57.355,352.6,D,317.4,1730,49.4,95
-19.111,-57.364,410.4,D,330.1,1730,309.2,100
-19.112,-57.374,360.6,D,318.1,1730,71,100
-19.101,-57.356,363.6,D,319.5,1730,77.8,100
-19.102,-57.366,428.2,D,340.4,1730,458.6,100
-19.103,-57.375,386.4,D,320,1730,166.2,100
-19.093,-57.367,385.6,D,322.4,1730,160.5,100
-19.094,-57.377,375.6,D,316.1,1730,118.8,100
-19.087,-57.388,341.5,D,310.2,1730,29.5,85
-19.07,-57.331,378.9,D,318.2,1730,130.1,0
-19.076,-57.379,347.2,D,311.3,1730,38.6,91
-19.078,-57.389,334.1,D,309.9,1730,17.9,75
-19.83,-63.668,332.3,D,308.8,1730,76.6,80
-19.062,-57.342,381.7,D,324.2,1730,142.7,0
-19.066,-57.371,352.1,D,316.3,1730,47.9,90
-19.067,-57.381,375.9,D,316.6,1730,121.8,100
-19.816,-63.67,324,D,309.2,1730,39.9,62
-19.054,-57.353,370.8,D,317.4,1730,101.4,87
-19.055,-57.363,348.1,D,316.4,1730,39.6,75
-19.057,-57.373,349,D,314.3,1730,43.3,77
-19.046,-57.361,341.3,D,311.8,1730,28,62
-19.835,-63.675,327.8,D,307.7,1730,53.5,66
-19.821,-63.676,326.3,D,308.5,1730,48.7,68
-17.888,-50.797,362.1,D,313.8,1730,187.9,84
-19.015,-58.07,346.2,D,314,1730,39,90
-19.006,-58.072,332.3,D,314.2,1730,14.7,72
-18.871,-57.228,356.1,D,322.2,1730,53.5,97
-18.873,-57.238,334.2,D,319.6,1730,11.5,65
-18.93,-57.791,352.1,D,316.4,1730,47.9,0
-18.92,-57.779,344.6,D,319.6,1730,28.4,57
-18.921,-57.789,344,D,321,1730,28,51
-18.813,-57.205,334.6,D,320.3,1730,10.6,65
-18.814,-57.214,332.9,D,319.8,1730,7.6,47
-17.082,-47.135,323.5,D,301.4,1730,75,40
-19.645,-64.541,319.8,D,301.8,1730,39.1,45
-17.077,-47.141,323.3,D,301.3,1730,68.7,45
-19.643,-64.545,318,D,301.5,1730,31.8,37
-18.625,-56.525,331.5,D,313.7,1730,11.2,65
-18.61,-56.489,335.9,D,314.1,1730,14.8,76
-18.612,-56.498,330.6,D,315.8,1730,8.2,38
-18.601,-56.49,334.7,D,315.8,1730,13.6,74
-18.603,-56.5,336.3,D,315.7,1730,16.6,77
-19.538,-64.083,321.7,D,306.3,1730,37.1,63
-19.54,-64.104,320.3,D,304.9,1730,32.3,56
-18.594,-56.501,335.2,D,314.3,1730,14.4,65
-18.595,-56.511,334.2,D,313.9,1730,13.1,59
-18.684,-57.403,336.7,D,305.1,1730,26,80
-18.686,-57.412,325.7,D,304.8,1730,10.2,27
-18.731,-57.81,336.6,D,313.9,1730,19.2,64
-17.809,-51.817,346.3,D,306.6,1730,86.7,90
-17.812,-51.832,362.7,D,308.2,1730,165.8,100
-19.396,-63.346,319.2,D,302.3,1730,23,47
-19.398,-63.367,320.9,D,304.3,1730,26.6,53
-18.622,-57.422,346.6,D,305.3,1730,41.7,90
-18.624,-57.432,347.1,D,307.7,1730,42.3,91
-18.683,-57.867,382.7,D,316.1,1730,154,100
-18.685,-57.877,355.8,D,313.9,1730,56.5,87
-18.686,-57.887,367.1,D,316.8,1730,86.6,100
-18.69,-57.916,338.2,D,313.7,1730,21.5,44
-18.674,-57.868,354.8,D,314.8,1730,54.5,88
-18.681,-57.917,341.2,D,313.7,1730,26.3,55
-18.669,-57.899,354.6,D,319.1,1730,47.4,90
-18.659,-57.876,355.6,D,316.5,1730,59,97
-17.718,-51.745,327.4,D,298.6,1730,23.5,41
-18.599,-57.51,352.9,D,312.9,1730,50.4,0
-18.648,-57.868,338,D,312.9,1730,23.4,84
-18.65,-57.878,442.7,D,325.7,1730,635.6,100
-18.651,-57.888,387.5,D,322.3,1730,175.6,100
-17.701,-51.716,342.9,D,309.3,1730,71.9,67
-17.704,-51.732,372.8,D,314.9,1730,237.9,100
-17.706,-51.747,348.1,D,307,1730,92.6,92
-18.57,-57.368,348.9,D,304,1730,52,93
-18.571,-57.377,328.5,D,302.9,1730,17.5,66
-18.59,-57.511,356.6,D,315,1730,59.7,0
-18.646,-57.918,345.6,D,313.3,1730,35.8,86
-17.692,-51.734,346.4,D,316.6,1730,81,90
-17.695,-51.749,356,D,313.5,1730,125.9,97
-17.705,-51.811,335.9,D,315.4,1730,41.9,79
-17.673,-51.689,388.9,D,317.9,1730,378.3,100
-17.676,-51.705,451.4,D,334.3,1730,1537.7,100
-17.678,-51.72,343.9,D,314.2,1730,68.1,85
-17.681,-51.736,367.8,D,321.5,1730,195.6,100
-17.683,-51.751,341.9,D,314.6,1730,60.9,86
-17.662,-51.691,374.8,D,318.3,1730,245.3,100
-17.664,-51.707,391.3,D,324.4,1730,401.1,100
-17.667,-51.722,336.9,D,315.2,1730,41,80
-17.65,-51.693,337.8,D,315.5,1730,45.1,82
-17.653,-51.709,335.8,D,314.1,1730,38.8,79
-17.274,-49.805,335.1,D,292.4,1730,69.6,62
-17.278,-49.827,354,D,304,1730,200.9,84
-18.501,-57.339,343.7,D,309.9,1730,38.6,84
-18.493,-57.347,350.7,D,314.5,1730,51.8,94
-18.285,-56.028,329.7,D,308.1,1730,12,39
-17.265,-49.814,333.5,D,294.5,1730,63.1,66
-18.037,-54.564,339.9,D,319.9,1730,21.4,82
-18.262,-56.061,363.8,D,311.1,1730,86.6,100
-18.252,-56.053,345.3,D,299.5,1730,39.1,90
-18.253,-56.062,333.7,D,302.6,1730,21.9,60
-18.419,-57.349,326.7,D,306.2,1730,15.6,51
-19.189,-63.883,328.3,D,307.4,1730,52.2,39
-19.192,-63.907,332.2,D,309.8,1730,68.2,74
-18.243,-56.235,367.3,D,315.3,1730,90.9,100
-18.244,-56.244,331.4,D,308.7,1730,16.6,51
-18.404,-57.367,349.2,D,310.5,1730,46,88
-18.405,-57.376,352.4,D,311.4,1730,52.1,78
-18.408,-57.395,344.1,D,307.1,1730,30.6,37
-18.409,-57.405,363.9,D,310.9,1730,78.5,87
-18.232,-56.227,362.5,D,315.6,1730,76.5,100
-18.234,-56.236,393.4,D,317.2,1730,201.9,100
-18.235,-56.246,326.9,D,307,1730,12.1,48
-18.395,-57.368,348.5,D,311,1730,45.2,70
-18.396,-57.378,369.8,D,314,1730,101,0
-18.399,-57.397,438.1,D,316.2,1730,555.8,75
-18.4,-57.406,505.6,D,400.1,1730,1749.9,94
-18.402,-57.416,504.1,D,400.1,1730,1715.8,87
-18.403,-57.425,422.1,D,327.4,1730,0,100
-18.39,-57.398,450.2,D,323,1730,700.2,87
-18.391,-57.408,504.8,D,400.1,1730,1730.6,87
-19.196,-63.887,325.8,D,308.2,1730,45.3,52
-18.381,-57.4,415.1,D,317,1730,337,87
-18.382,-57.409,484.2,D,400.1,1730,1245.7,87
-19.183,-63.889,330,D,307.2,1730,62.3,66
-19.185,-63.913,326.4,D,309.1,1730,43.7,63
-18.372,-57.401,412.9,D,326.9,1730,312.2,87
-18.373,-57.41,399.8,D,331.3,1730,210.8,94
-18.375,-57.42,377.7,D,332.4,1730,95.4,54
-18.376,-57.429,397.2,D,320.9,1730,189.9,73
-17.937,-54.51,338.8,D,317.9,1730,22.7,70
-18.198,-56.242,333,D,310.9,1730,17.2,60
-18.199,-56.252,392,D,319.6,1730,195.1,100
-18.2,-56.261,360.1,D,315.5,1730,70.3,100
-18.202,-56.27,362.9,D,316.5,1730,78,100
-18.203,-56.28,343.6,D,311.6,1730,34.3,71
-18.363,-57.402,372.1,D,323.3,1730,96.7,87
-18.364,-57.412,382.6,D,329.8,1730,135.1,100
-18.366,-57.421,394.7,D,333,1730,174.7,92
-18.367,-57.431,419.9,D,332.1,1730,346.4,100
-19.17,-64.033,325,D,309.6,1730,40.2,66
-19.172,-64.054,329.7,D,309.9,1730,63.5,77
-17.928,-54.512,338.3,D,320.6,1730,21.6,66
-18.189,-56.244,330.9,D,309.7,1730,12.6,44
-18.19,-56.253,363.7,D,313.7,1730,79.7,100
-18.191,-56.262,364.3,D,314.9,1730,79.4,100
-18.2,-56.319,333.2,D,309.2,1730,19.3,61
-18.35,-57.375,402.8,D,317.1,1730,252.6,0
-18.351,-57.385,437.5,D,336.3,1730,544.7,75
-18.36,-57.451,360.8,D,310,1730,34.6,0
-18.184,-56.273,332.3,D,308.8,1730,10.3,39
-18.191,-56.321,350.1,D,312.4,1730,44.7,94
-18.192,-56.33,367.4,D,312.7,1730,91.5,100
-18.193,-56.339,386.9,D,313.3,1730,169.3,94
-18.338,-57.358,338,D,309.9,1730,26.6,0
-18.341,-57.377,402.9,D,326,1730,253,75
-18.342,-57.386,429.6,D,335.9,1730,462,94
-18.35,-57.443,392.5,D,339.6,1730,191.2,100
-18.351,-57.453,415.1,D,400.1,1730,341,0
-18.353,-57.462,381.7,D,319.8,1730,144.4,100
-18.183,-56.331,361.8,D,315.1,1730,72.6,100
-18.184,-56.341,392.1,D,308.7,1730,192.4,87
-18.329,-57.359,346.6,D,308.1,1730,43.1,0
-18.332,-57.378,383.1,D,319.4,1730,145.4,0
-18.333,-57.388,348.4,D,313.1,1730,31.9,53
-18.341,-57.445,378.3,D,332.6,1730,91.3,0
-18.342,-57.454,398.4,D,338.8,1730,200.4,86
-18.174,-56.333,342.6,D,315.2,1730,30.1,76
-18.175,-56.342,350.5,D,308.3,1730,46.6,82
-18.124,-56.309,334.1,D,313.7,1730,12.3,50
-18.263,-57.347,330.4,D,308.9,1730,17.9,68
-18.268,-57.385,343.6,D,314.3,1730,29.4,0
-18.269,-57.394,340.5,D,317.4,1730,23.7,0
-18.279,-57.461,360.7,D,313.5,1730,71.5,100
-18.28,-57.47,377.7,D,314.6,1730,129.6,100
-18.254,-57.348,351.7,D,310,1730,53.2,95
-18.255,-57.358,356.9,D,318,1730,64.2,85
-18.259,-57.386,362.5,D,319.9,1730,73.7,75
-18.266,-57.434,338.8,D,315.4,1730,21.5,0
-18.27,-57.462,395.2,D,318.1,1730,209.8,100
-18.271,-57.472,427.4,D,325.8,1730,450.7,100
-18.272,-57.481,346.2,D,315.8,1730,37.2,91
-18.246,-57.359,370.2,D,318.2,1730,104.7,94
-18.247,-57.368,401.1,D,329.9,1730,247.7,87
-18.249,-57.378,408.1,D,325.8,1730,292.9,87
-18.25,-57.387,415.8,D,332.1,1730,347.8,75
-18.26,-57.464,343.5,D,315.2,1730,27,84
-18.262,-57.473,353.5,D,316.2,1730,50.2,96
-18.263,-57.482,336.3,D,315.1,1730,18.5,44
-18.24,-57.379,387.2,D,319.4,1730,171.4,94
-18.241,-57.389,412.4,D,331.3,1730,322.3,87
-18.253,-57.474,336,D,315.4,1730,17.4,66
-18.254,-57.484,344.7,D,315.2,1730,33,90
-18.231,-57.381,387.8,D,323.8,1730,173.1,75
-18.219,-57.359,405.4,D,322.1,1730,280.6,94
-18.221,-57.369,395.3,D,332.2,1730,217.5,75
-18.222,-57.378,382.9,D,329.9,1730,153.2,0
-18.21,-57.361,355,D,312.1,1730,64.2,97
-18.211,-57.37,389.4,D,324.7,1730,186.6,87
-18.229,-57.494,332.7,D,313.6,1730,13.5,14
-18.202,-57.372,336.9,D,312.6,1730,27.2,0
-18.22,-57.495,341.5,D,313.7,1730,26.3,69
-18.173,-57.357,338.5,D,313,1730,27.5,0
-18.177,-57.385,364.1,D,318.9,1730,80.9,0
-18.164,-57.358,338.4,D,312.5,1730,26.1,0
-16.988,-50.111,406.4,D,296.5,1730,931.6,0
-18.916,-63.725,330.1,D,308.1,1730,50.6,55
-18.9,-63.701,331.2,D,306.3,1730,55.4,45
-18.138,-57.505,347.6,D,320.2,1730,36.7,69
-18.129,-57.506,339.7,D,319,1730,20.5,59
-18.901,-63.683,328.5,D,304.5,1730,46.6,48
-18.904,-63.708,326.2,D,306.5,1730,37.4,40
-17.725,-54.803,409,D,325.7,1730,333.8,100
-17.726,-54.813,371.9,D,322.9,1730,114.6,100
-18.224,-58.265,334.9,D,313.3,1730,17.5,80
-18.225,-58.275,339.4,D,314,1730,25.2,85
-18.879,-63.602,326.1,D,305.2,1730,36.7,63
-18.884,-63.645,329.6,D,305.7,1730,55.2,76
-17.715,-54.805,412.1,D,333.6,1730,357.1,100
-17.717,-54.815,373.2,D,328.6,1730,118.3,100
-18.866,-63.604,343,D,306.6,1730,115.7,90
-18.868,-63.625,330.9,D,306.5,1730,51.8,55
-17.706,-54.806,351.9,D,323.5,1730,46.6,94
-18.852,-63.605,336.2,D,307.2,1730,75.6,84
-18.885,-63.915,318.9,D,304,1730,28.1,44
-18.839,-63.607,328.7,D,306.5,1730,40,67
-18.826,-63.609,328.5,D,306.7,1730,39.1,56
-18.072,-57.495,348.3,D,319,1730,35.1,80
-17.66,-54.852,352.4,D,320.4,1730,49.7,94
-17.661,-54.862,341.9,D,319.7,1730,26.6,73
-17.663,-54.872,340.1,D,315.9,1730,25.7,52
-18.039,-57.448,373.4,D,319.8,1730,108,0
-18.255,-59.031,332.7,D,310.5,1730,18.3,59
-17.649,-54.843,344.3,D,319,1730,28.8,87
-17.65,-54.853,360.3,D,325.7,1730,71.5,100
-17.652,-54.863,353.9,D,324.7,1730,53.6,95
-17.653,-54.874,360.7,D,318.3,1730,77,100
-17.655,-54.884,359.3,D,308.4,1730,78.2,99
-18.03,-57.449,385.1,D,319.4,1730,155.3,75
-17.641,-54.855,339.7,D,320.6,1730,24.2,82
-17.643,-54.865,346.7,D,323.1,1730,40.2,90
-17.644,-54.875,373.9,D,321.7,1730,123.8,100
-17.646,-54.886,385.7,D,320.5,1730,185.4,100
-18.021,-57.451,340.8,D,316.5,1730,23.2,0
-18.786,-63.574,336,D,306.3,1730,74.8,84
-18.788,-63.596,375.1,D,310.7,1730,402.6,100
-17.633,-54.867,346.2,D,318.5,1730,36.3,88
-17.635,-54.877,345.7,D,321.4,1730,35.9,40
-17.636,-54.887,395.2,D,326.2,1730,236.9,100
-17.638,-54.897,366.5,D,319.4,1730,98.9,100
-17.988,-57.282,347.9,D,320.2,1730,34.3,91
-18.772,-63.575,331,D,305.7,1730,49.8,76
-18.775,-63.597,367.5,D,310.7,1730,315.7,100
-18.782,-63.662,353.4,D,309,1730,190.3,96
-17.625,-54.878,344.4,D,317.2,1730,33.5,87
-17.627,-54.889,361.3,D,322.3,1730,80.2,100
-17.977,-57.274,347.4,D,320.3,1730,31,0
-17.979,-57.283,356.5,D,324,1730,52.4,92
-18.759,-63.575,330,D,306.2,1730,42.4,42
-18.762,-63.598,330.8,D,307.4,1730,44.3,40
-18.764,-63.62,334.7,D,307.2,1730,60.4,61
-18.766,-63.642,343.4,D,307.4,1730,114.3,90
-18.768,-63.663,337,D,307.7,1730,83.7,74
-18.744,-63.557,323.4,D,307.3,1730,25.2,58
-18.746,-63.577,332.4,D,306.6,1730,56.7,77
-18.751,-63.622,332,D,307.4,1730,53.1,49
-18.753,-63.643,347.3,D,307.6,1730,142.8,93
-16.621,-49.117,335.8,D,307.1,1730,109.8,83
-17.958,-57.267,338.4,D,316.4,1730,19,0
-17.959,-57.277,339.4,D,319.4,1730,18.2,47
-18.74,-63.645,327.8,D,307.5,1730,44.2,75
-17.956,-57.383,352.7,D,311.6,1730,51.1,90
-18.733,-63.565,325.9,D,307.7,1730,32.9,62
-17.936,-57.374,341.3,D,311.1,1730,28.1,0
-17.942,-57.421,338.2,D,323,1730,15.9,78
-17.965,-57.582,366,D,317.1,1730,84.8,100
-17.905,-57.224,339.5,D,317.4,1730,20.2,34
-17.888,-57.169,369.6,D,322.4,1730,94.2,100
-17.89,-57.178,350.9,D,318,1730,41.6,94
-17.879,-57.17,341.3,D,317.5,1730,22.6,85
-17.866,-57.143,341.1,D,316.2,1730,21.3,81
-17.868,-57.153,340.5,D,317.4,1730,20.1,83
-17.888,-57.362,363.1,D,315.8,1730,71.8,0
-17.686,-56.085,356.8,D,315.6,1730,59.4,97
-17.687,-56.094,352.5,D,314.4,1730,49.5,95
-17.865,-57.327,340.4,D,323,1730,17.8,42
-17.67,-56.039,387.9,D,317.9,1730,172.6,87
-17.671,-56.048,400.5,D,322.9,1730,241.7,87
-17.677,-56.086,346,D,316,1730,33.3,89
